anon_id,event_name,event_ts,event_property
a_1162728070,content_view,2026-01-25 14:00:00,
a_7356493441,company_search,2026-04-07 12:00:00,Jefferies
a_7365916388,login,2026-01-25 20:00:00,
a_2304505675,login,2026-07-21 09:00:00,
a_9303901871,content_view,2026-01-15 11:00:00,
a_2579428271,mentor_booking,2026-02-02 09:00:00,
a_7241981345,course_preview,2026-05-10 15:00:00,Financial Modeling
a_2491073818,course_preview,2026-07-29 22:00:00,Valuation
a_2508192030,content_view,2026-01-06 12:00:00,
a_8424932729,login,2026-07-14 02:00:00,
a_2866985391,content_view,2026-08-01 07:00:00,
a_6765262249,content_view,2026-07-11 15:00:00,
a_1166982621,content_view,2026-05-31 00:00:00,
a_3147492940,content_view,2026-06-04 07:00:00,
a_5265556289,login,2026-05-16 07:00:00,
a_7966758302,content_view,2026-04-20 18:00:00,
a_2529299631,content_view,2026-05-13 19:00:00,
a_9291705151,content_view,2026-04-29 12:00:00,
a_2926729830,content_view,2026-07-27 14:00:00,
a_7255921355,login,2026-07-28 00:00:00,
a_8958578208,content_view,2026-03-22 01:00:00,
a_6528422371,content_view,2026-06-22 14:00:00,
a_6328368324,content_view,2026-02-17 15:00:00,
a_7873418873,login,2026-04-07 00:00:00,
a_5699091424,login,2026-02-05 02:00:00,
a_9958679608,company_search,2026-07-09 15:00:00,Goldman Sachs
a_9889116490,content_view,2026-07-11 08:00:00,
a_7387049030,content_view,2026-04-25 20:00:00,
a_3202598061,content_view,2026-04-29 01:00:00,
a_8623735585,content_view,2026-03-06 20:00:00,
a_8670003614,course_preview,2026-07-08 15:00:00,IB Interview Prep
a_3202598061,login,2026-04-15 02:00:00,
a_4834100266,content_view,2026-07-22 05:00:00,
a_1512574932,login,2026-03-17 15:00:00,
a_8439266578,content_view,2026-01-08 21:00:00,
a_6543814182,login,2026-05-09 14:00:00,
a_1900746191,company_search,2026-02-26 22:00:00,Citi
a_9702153685,login,2026-03-12 17:00:00,
a_9193223242,content_view,2026-07-25 09:00:00,
a_9600987579,login,2026-05-15 21:00:00,
a_1133849688,content_view,2026-05-17 18:00:00,
a_8550610324,content_view,2026-03-08 08:00:00,
a_3329210295,content_view,2026-06-23 15:00:00,
a_8359855362,login,2026-07-07 08:00:00,
a_6137989462,forum_post,2026-01-06 03:00:00,
a_3490008112,login,2026-07-18 22:00:00,
a_2214905632,login,2026-07-13 21:00:00,
a_1514501360,content_view,2026-02-11 22:00:00,
a_8886811245,content_view,2026-03-19 07:00:00,
a_7873341702,content_view,2026-03-06 12:00:00,
a_1432802016,content_view,2026-02-12 18:00:00,
a_4565200200,content_view,2026-07-29 14:00:00,
a_9602619953,content_view,2026-04-04 05:00:00,
a_2251216013,company_search,2026-07-30 04:00:00,Jefferies
a_7325491874,content_view,2026-04-17 14:00:00,
a_5591305980,login,2026-03-22 03:00:00,
a_2301122384,company_search,2026-06-10 22:00:00,Bank of America
a_6061326472,content_view,2026-03-15 06:00:00,
a_4533552397,content_view,2026-07-20 06:00:00,
a_2215494607,course_preview,2026-04-13 10:00:00,Networking 101
a_3504748154,login,2026-06-28 22:00:00,
a_2119274589,content_view,2026-07-24 17:00:00,
a_6961887524,login,2026-04-18 17:00:00,
a_2539006321,login,2026-01-24 12:00:00,
a_8383886243,login,2026-01-14 17:00:00,
a_5023554188,login,2026-02-13 07:00:00,
a_7975214986,content_view,2026-04-27 22:00:00,
a_8648907088,login,2026-03-23 08:00:00,
a_2033484080,content_view,2026-03-04 11:00:00,
a_7473237956,login,2026-03-26 12:00:00,
a_4807368718,content_view,2026-03-25 22:00:00,
a_3483002109,login,2026-07-17 09:00:00,
a_2555520355,content_view,2026-04-17 14:00:00,
a_1005739105,content_view,2026-01-23 22:00:00,
a_4509895206,content_view,2026-04-09 11:00:00,
a_4420844129,content_view,2026-07-16 05:00:00,
a_4296849616,content_view,2026-01-14 00:00:00,
a_1476002177,login,2026-04-20 16:00:00,
a_8721193518,login,2026-06-04 00:00:00,
a_8602168067,content_view,2026-05-03 09:00:00,
a_1994543531,course_preview,2026-02-08 10:00:00,LBO Mastery
a_7327727639,login,2026-01-08 01:00:00,
a_9421216315,content_view,2026-07-17 15:00:00,
a_8701954258,login,2026-05-17 15:00:00,
a_1159591459,content_view,2026-07-15 23:00:00,
a_1776541417,resume_tool_use,2026-01-23 04:00:00,
a_2265780068,mentor_booking,2026-05-04 21:00:00,
a_7174945599,content_view,2026-06-20 03:00:00,
a_9362925718,login,2026-04-23 00:00:00,
a_1476002177,content_view,2026-01-13 03:00:00,
a_9938003079,content_view,2026-04-12 07:00:00,
a_2793214428,content_view,2026-07-17 04:00:00,
a_5265556289,login,2026-03-28 22:00:00,
a_6765262249,course_preview,2026-05-24 19:00:00,IB Interview Prep
a_1329094245,content_view,2026-07-03 12:00:00,
a_6916493193,forum_post,2026-07-30 20:00:00,
a_7113838764,mentor_booking,2026-04-26 01:00:00,
a_2219709547,content_view,2026-04-22 06:00:00,
a_4215766643,content_view,2026-01-18 07:00:00,
a_4088320096,content_view,2026-06-11 06:00:00,
a_1939210144,content_view,2026-05-11 08:00:00,
a_4993828314,course_preview,2026-07-04 10:00:00,Financial Modeling
a_7313562181,content_view,2026-02-18 09:00:00,
a_8914214462,content_view,2026-05-07 02:00:00,
a_5658440821,company_search,2026-05-14 15:00:00,Bank of America
a_2508192030,company_search,2026-02-12 11:00:00,Evercore
a_8628990565,login,2026-02-26 00:00:00,
a_7981633303,content_view,2026-03-14 13:00:00,
a_8114694658,content_view,2026-05-21 20:00:00,
a_2329395551,content_view,2026-02-22 19:00:00,
a_4807368718,content_view,2026-06-21 19:00:00,
a_6464257166,content_view,2026-02-12 03:00:00,
a_2693931032,content_view,2026-03-16 14:00:00,
a_2716644651,content_view,2026-06-11 00:00:00,
a_6643303842,login,2026-02-24 11:00:00,
a_6307420131,login,2026-01-22 01:00:00,
a_3119359643,content_view,2026-01-19 02:00:00,
a_5296905535,content_view,2026-04-30 23:00:00,
a_5113310250,company_search,2026-06-12 11:00:00,Jefferies
a_8243572026,company_search,2026-02-12 13:00:00,Goldman Sachs
a_9253962221,login,2026-02-17 03:00:00,
a_1207163204,content_view,2026-01-19 09:00:00,
a_3625629810,login,2026-05-28 14:00:00,
a_8472933693,content_view,2026-08-01 12:00:00,
a_3800832008,company_search,2026-02-07 00:00:00,Jefferies
a_9253962221,mentor_booking,2026-03-17 19:00:00,
a_4487896982,content_view,2026-02-24 21:00:00,
a_7030856228,login,2026-04-24 20:00:00,
a_2185323468,forum_post,2026-07-04 06:00:00,
a_8277447588,course_preview,2026-01-05 20:00:00,Valuation
a_6692498609,course_preview,2026-04-26 16:00:00,Networking 101
a_1112044232,resume_tool_use,2026-01-22 17:00:00,
a_1838855081,content_view,2026-01-21 01:00:00,
a_6456689002,content_view,2026-05-31 18:00:00,
a_4638432702,company_search,2026-02-18 15:00:00,Morgan Stanley
a_6258087983,content_view,2026-03-10 03:00:00,
a_1063339691,company_search,2026-04-24 04:00:00,Morgan Stanley
a_1780403093,login,2026-07-21 05:00:00,
a_5842670274,login,2026-06-09 17:00:00,
a_1729099527,content_view,2026-03-25 10:00:00,
a_9966874728,login,2026-05-14 20:00:00,
a_8764189207,login,2026-01-26 18:00:00,
a_6281762047,content_view,2026-06-05 10:00:00,
a_2662088539,login,2026-02-11 00:00:00,
a_5153838688,content_view,2026-06-01 00:00:00,
a_8599179839,content_view,2026-07-08 16:00:00,
a_2933247980,login,2026-04-22 08:00:00,
a_5165762348,content_view,2026-02-08 21:00:00,
a_5265624738,course_preview,2026-07-06 02:00:00,LBO Mastery
a_6065085056,content_view,2026-06-13 22:00:00,
a_7494346909,content_view,2026-05-30 22:00:00,
a_8563695866,login,2026-06-11 08:00:00,
a_1635206030,login,2026-07-17 13:00:00,
a_5539933161,login,2026-05-16 01:00:00,
a_2531022799,login,2026-02-26 03:00:00,
a_9739144703,content_view,2026-01-18 16:00:00,
a_3924839106,content_view,2026-02-28 14:00:00,
a_9136047136,login,2026-04-14 11:00:00,
a_2309103741,content_view,2026-01-27 12:00:00,
a_2693931032,company_search,2026-03-05 03:00:00,Jefferies
a_8959399815,content_view,2026-06-04 10:00:00,
a_3255681934,content_view,2026-04-21 04:00:00,
a_1483443139,login,2026-07-02 04:00:00,
a_3707239027,company_search,2026-02-08 07:00:00,JPMorgan
a_3204065808,company_search,2026-06-23 19:00:00,Morgan Stanley
a_1207716228,content_view,2026-02-06 19:00:00,
a_2822402252,content_view,2026-03-01 19:00:00,
a_9091295308,content_view,2026-03-19 03:00:00,
a_9783976687,content_view,2026-06-21 21:00:00,
a_4967599636,course_preview,2026-01-16 03:00:00,Financial Modeling
a_7437587859,login,2026-03-31 03:00:00,
a_6339400065,course_preview,2026-05-24 09:00:00,Networking 101
a_4169311358,login,2026-05-06 00:00:00,
a_6481638998,login,2026-07-09 15:00:00,
a_3145976696,login,2026-02-26 14:00:00,
a_9049782717,login,2026-05-30 11:00:00,
a_7473349157,company_search,2026-05-19 16:00:00,Jefferies
a_7010777932,content_view,2026-03-23 15:00:00,
a_2313342286,content_view,2026-05-26 20:00:00,
a_4869047300,login,2026-01-14 17:00:00,
a_4215766643,login,2026-04-17 15:00:00,
a_3746100862,login,2026-02-19 20:00:00,
a_3483002109,login,2026-02-15 22:00:00,
a_2321930930,login,2026-01-23 03:00:00,
a_3372175405,content_view,2026-01-07 12:00:00,
a_2495757520,course_preview,2026-06-12 06:00:00,Valuation
a_6543814182,course_preview,2026-04-28 01:00:00,Networking 101
a_3564404577,content_view,2026-01-22 17:00:00,
a_6531295209,content_view,2026-06-24 08:00:00,
a_1895263949,content_view,2026-05-30 22:00:00,
a_3180303255,content_view,2026-07-14 10:00:00,
a_4369712348,content_view,2026-06-16 08:00:00,
a_6916493193,forum_post,2026-07-19 17:00:00,
a_3935203125,content_view,2026-03-17 23:00:00,
a_5128642296,login,2026-07-31 03:00:00,
a_9739144703,content_view,2026-06-26 08:00:00,
a_1900746191,login,2026-07-06 19:00:00,
a_4956140154,login,2026-02-13 09:00:00,
a_3924839106,login,2026-04-26 04:00:00,
a_5160339553,login,2026-02-04 11:00:00,
a_5265556289,login,2026-07-08 03:00:00,
a_2994768057,content_view,2026-05-10 05:00:00,
a_5198685327,content_view,2026-07-29 11:00:00,
a_6591034480,login,2026-07-27 19:00:00,
a_5437359978,content_view,2026-02-09 08:00:00,
a_1193659897,live_resume_session,2026-06-17 10:00:00,
a_9023778160,content_view,2026-03-12 02:00:00,
a_8514689529,content_view,2026-07-29 17:00:00,
a_8977407133,content_view,2026-05-13 20:00:00,
a_7843799360,content_view,2026-01-13 23:00:00,
a_4313604045,content_view,2026-03-08 11:00:00,
a_1564377331,mentor_booking,2026-02-01 03:00:00,
a_5694156639,login,2026-07-21 23:00:00,
a_4812281562,forum_post,2026-04-11 22:00:00,
a_1031511100,login,2026-07-07 01:00:00,
a_8572395508,content_view,2026-07-07 14:00:00,
a_4878510909,content_view,2026-05-13 02:00:00,
a_2737010856,forum_post,2026-02-18 09:00:00,
a_1517627444,content_view,2026-01-20 07:00:00,
a_2485748146,live_resume_session,2026-02-21 23:00:00,
a_4907293442,content_view,2026-02-20 10:00:00,
a_8550610324,content_view,2026-04-17 23:00:00,
a_7727643581,login,2026-07-03 02:00:00,
a_4516462193,login,2026-05-10 08:00:00,
a_2848951121,login,2026-03-25 23:00:00,
a_9575224923,forum_post,2026-01-23 02:00:00,
a_6420081228,content_view,2026-05-27 08:00:00,
a_8195639901,login,2026-01-17 08:00:00,
a_5210843085,company_search,2026-05-01 16:00:00,Blackstone
a_5626947208,course_preview,2026-02-18 05:00:00,Valuation
a_6519716361,course_preview,2026-04-09 13:00:00,Financial Modeling
a_8834924145,content_view,2026-06-09 22:00:00,
a_9542916589,login,2026-05-13 14:00:00,
a_8757408213,content_view,2026-04-22 09:00:00,
a_2153911019,forum_post,2026-02-13 13:00:00,
a_8564836508,login,2026-03-14 03:00:00,
a_3574484051,content_view,2026-03-06 11:00:00,
a_2563321564,course_preview,2026-02-06 02:00:00,LBO Mastery
a_2690111726,login,2026-02-15 23:00:00,
a_2469121668,content_view,2026-03-25 10:00:00,
a_3575795482,login,2026-05-09 05:00:00,
a_3009998971,content_view,2026-05-16 17:00:00,
a_7574586365,content_view,2026-05-27 15:00:00,
a_7932125096,content_view,2026-06-13 17:00:00,
a_2949042977,content_view,2026-04-18 03:00:00,
a_8195639901,content_view,2026-04-30 13:00:00,
a_1389667168,login,2026-06-04 21:00:00,
a_7444896466,content_view,2026-05-17 22:00:00,
a_3490008112,content_view,2026-05-19 01:00:00,
a_2513994995,login,2026-01-09 05:00:00,
a_2142736421,course_preview,2026-01-16 18:00:00,Valuation
a_4088320096,content_view,2026-07-11 08:00:00,
a_9386183002,login,2026-02-15 13:00:00,
a_4864877513,company_search,2026-03-03 17:00:00,Citi
a_6061326472,company_search,2026-03-03 21:00:00,Blackstone
a_3490008112,course_preview,2026-04-03 03:00:00,Valuation
a_9147681667,content_view,2026-06-24 07:00:00,
a_5447465157,content_view,2026-03-18 00:00:00,
a_7979253999,resume_tool_use,2026-05-22 17:00:00,
a_5797658647,course_preview,2026-03-05 11:00:00,Financial Modeling
a_2319660562,forum_post,2026-03-26 13:00:00,
a_9049782717,content_view,2026-02-15 05:00:00,
a_3006112994,login,2026-05-27 07:00:00,
a_3504748154,login,2026-01-22 04:00:00,
a_8514689529,login,2026-07-18 04:00:00,
a_3027172984,login,2026-04-07 03:00:00,
a_1118146787,login,2026-03-24 00:00:00,
a_5865734360,course_preview,2026-04-19 02:00:00,Valuation
a_1734507957,content_view,2026-05-11 22:00:00,
a_9166935933,course_preview,2026-07-07 17:00:00,LBO Mastery
a_1027090569,content_view,2026-01-25 12:00:00,
a_2624557560,course_preview,2026-07-23 00:00:00,Networking 101
a_3048488803,content_view,2026-03-22 20:00:00,
a_3389246222,live_resume_session,2026-05-21 21:00:00,
a_3570029910,content_view,2026-05-12 09:00:00,
a_9702153685,content_view,2026-04-24 03:00:00,
a_3800832008,login,2026-02-15 07:00:00,
a_3162585120,content_view,2026-03-30 23:00:00,
a_8446822241,live_resume_session,2026-06-25 21:00:00,
a_2997138391,login,2026-05-10 02:00:00,
a_2907470051,content_view,2026-03-24 14:00:00,
a_1780403093,login,2026-07-10 10:00:00,
a_3344092809,course_preview,2026-06-12 03:00:00,Valuation
a_1939210144,forum_post,2026-05-15 18:00:00,
a_8844639554,company_search,2026-06-25 09:00:00,Blackstone
a_6207997447,content_view,2026-02-18 17:00:00,
a_7791687546,course_preview,2026-03-18 18:00:00,IB Interview Prep
a_2816940023,company_search,2026-04-15 16:00:00,JPMorgan
a_8475442666,content_view,2026-03-20 03:00:00,
a_1895370724,company_search,2026-07-31 05:00:00,JPMorgan
a_3739419313,content_view,2026-07-04 16:00:00,
a_5018345700,login,2026-04-17 14:00:00,
a_2444614935,login,2026-05-13 20:00:00,
a_7084793688,content_view,2026-02-23 09:00:00,
a_6989115613,content_view,2026-05-05 10:00:00,
a_6822749735,login,2026-07-17 21:00:00,
a_8697514640,content_view,2026-01-20 02:00:00,
a_4969498910,content_view,2026-05-22 22:00:00,
a_3391578683,course_preview,2026-02-06 04:00:00,LBO Mastery
a_3883615548,company_search,2026-07-29 08:00:00,Blackstone
a_5992708267,content_view,2026-05-24 23:00:00,
a_8063079907,content_view,2026-01-24 09:00:00,
a_2263090455,login,2026-07-13 07:00:00,
a_1624245931,forum_post,2026-05-23 12:00:00,
a_2547985258,login,2026-03-24 16:00:00,
a_5885871385,content_view,2026-02-18 02:00:00,
a_1944550593,company_search,2026-02-09 02:00:00,Goldman Sachs
a_1925822053,forum_post,2026-05-25 04:00:00,
a_5154821077,company_search,2026-05-20 02:00:00,Evercore
a_4242445384,course_preview,2026-03-04 19:00:00,LBO Mastery
a_6367940745,content_view,2026-02-07 12:00:00,
a_3708875304,login,2026-04-23 17:00:00,
a_5553418021,login,2026-01-13 17:00:00,
a_8846707400,content_view,2026-07-22 03:00:00,
a_8890294931,company_search,2026-04-05 21:00:00,Morgan Stanley
a_4297381872,company_search,2026-07-26 16:00:00,Goldman Sachs
a_9396786851,company_search,2026-01-27 09:00:00,Morgan Stanley
a_8285718364,company_search,2026-05-11 02:00:00,Evercore
a_1752840012,company_search,2026-01-13 05:00:00,Blackstone
a_2927367471,login,2026-02-05 02:00:00,
a_1813577193,company_search,2026-01-28 00:00:00,Evercore
a_9384969987,course_preview,2026-01-27 02:00:00,Networking 101
a_7633579856,company_search,2026-03-21 13:00:00,Citi
a_5674541758,content_view,2026-05-29 16:00:00,
a_3923440017,login,2026-01-27 15:00:00,
a_6870133203,content_view,2026-05-08 09:00:00,
a_8834924145,login,2026-01-15 03:00:00,
a_6474736706,course_preview,2026-03-13 10:00:00,Financial Modeling
a_3746100862,content_view,2026-02-16 06:00:00,
a_5674541758,company_search,2026-04-09 07:00:00,Blackstone
a_3242565021,login,2026-04-12 20:00:00,
a_9166278192,company_search,2026-06-14 05:00:00,Bank of America
a_3633457299,login,2026-03-30 20:00:00,
a_5591305980,content_view,2026-02-20 13:00:00,
a_8724374257,login,2026-06-25 20:00:00,
a_2290573558,login,2026-02-06 12:00:00,
a_5031644445,content_view,2026-05-09 22:00:00,
a_9792936970,login,2026-06-01 02:00:00,
a_2313342286,login,2026-05-16 08:00:00,
a_8963030477,content_view,2026-07-11 06:00:00,
a_9954087299,course_preview,2026-03-21 03:00:00,Networking 101
a_4262215549,content_view,2026-01-08 09:00:00,
a_5145613847,login,2026-01-20 01:00:00,
a_5889518614,content_view,2026-05-28 16:00:00,
a_3255387721,content_view,2026-05-12 04:00:00,
a_6407741480,login,2026-04-24 02:00:00,
a_3009998971,live_resume_session,2026-06-08 04:00:00,
a_8648907088,company_search,2026-05-21 02:00:00,Jefferies
a_8870234532,content_view,2026-06-10 11:00:00,
a_7472294974,login,2026-01-15 07:00:00,
a_8125563836,content_view,2026-02-22 07:00:00,
a_7716295896,login,2026-02-12 13:00:00,
a_1450752224,login,2026-02-06 00:00:00,
a_3414071789,content_view,2026-02-20 05:00:00,
a_1811005883,forum_post,2026-03-13 05:00:00,
a_2638820409,content_view,2026-04-09 04:00:00,
a_1306655123,login,2026-07-31 05:00:00,
a_5700120197,course_preview,2026-02-08 21:00:00,Valuation
a_8135914608,content_view,2026-04-17 08:00:00,
a_6224402417,content_view,2026-06-07 15:00:00,
a_5308152427,company_search,2026-02-08 00:00:00,JPMorgan
a_7365916388,login,2026-04-03 15:00:00,
a_6531295209,forum_post,2026-05-04 11:00:00,
a_8018132999,content_view,2026-04-28 15:00:00,
a_4264057252,content_view,2026-04-16 10:00:00,
a_5277096098,content_view,2026-01-17 00:00:00,
a_7024917152,content_view,2026-05-29 11:00:00,
a_1010667842,resume_tool_use,2026-03-12 03:00:00,
a_3491516682,content_view,2026-03-27 23:00:00,
a_6682342678,content_view,2026-04-18 11:00:00,
a_3835128080,forum_post,2026-05-01 00:00:00,
a_8591676082,login,2026-05-27 10:00:00,
a_2973581683,company_search,2026-04-07 17:00:00,Citi
a_4247160091,login,2026-03-28 22:00:00,
a_4519661673,login,2026-02-10 00:00:00,
a_1565587835,content_view,2026-03-20 16:00:00,
a_3837227633,login,2026-04-04 22:00:00,
a_1939210144,content_view,2026-04-06 13:00:00,
a_4169311358,content_view,2026-07-22 04:00:00,
a_8547339388,content_view,2026-04-18 17:00:00,
a_2094032609,login,2026-01-08 17:00:00,
a_5885871385,login,2026-02-15 23:00:00,
a_4314599050,company_search,2026-01-13 07:00:00,Blackstone
a_1991315653,content_view,2026-01-27 01:00:00,
a_9313362694,content_view,2026-05-17 04:00:00,
a_4996995871,content_view,2026-03-19 02:00:00,
a_6640288355,content_view,2026-06-10 14:00:00,
a_3765639975,content_view,2026-07-21 06:00:00,
a_2352680911,course_preview,2026-07-30 00:00:00,Financial Modeling
a_9129404222,login,2026-04-28 18:00:00,
a_5856988519,login,2026-04-21 06:00:00,
a_3967285128,company_search,2026-07-20 13:00:00,Citi
a_8721193518,login,2026-01-21 06:00:00,
a_9705871099,course_preview,2026-02-12 08:00:00,Networking 101
a_6914438162,company_search,2026-03-13 08:00:00,Bank of America
a_1832758080,content_view,2026-02-24 11:00:00,
a_8574594644,content_view,2026-03-01 14:00:00,
a_4489667277,content_view,2026-07-15 05:00:00,
a_8887166663,login,2026-04-07 00:00:00,
a_3923440017,content_view,2026-07-29 00:00:00,
a_5719635367,course_preview,2026-02-08 16:00:00,LBO Mastery
a_3288522394,content_view,2026-03-30 04:00:00,
a_6917756495,content_view,2026-03-03 02:00:00,
a_9661102311,content_view,2026-01-07 06:00:00,
a_2174903880,login,2026-04-15 02:00:00,
a_5736178363,login,2026-02-04 19:00:00,
a_7813771922,login,2026-07-02 03:00:00,
a_2164790576,company_search,2026-03-25 09:00:00,Morgan Stanley
a_3269405663,content_view,2026-01-25 09:00:00,
a_1329094245,resume_tool_use,2026-05-04 18:00:00,
a_3807070539,content_view,2026-01-29 01:00:00,
a_1984659747,content_view,2026-04-19 03:00:00,
a_1984659747,live_resume_session,2026-01-05 18:00:00,
a_7367179076,login,2026-06-13 02:00:00,
a_7836895425,content_view,2026-04-29 13:00:00,
a_7633579856,login,2026-07-05 11:00:00,
a_6065085056,login,2026-07-18 01:00:00,
a_4869047300,content_view,2026-06-11 01:00:00,
a_9241543289,content_view,2026-04-16 10:00:00,
a_2510650045,content_view,2026-03-16 19:00:00,
a_6656840329,login,2026-07-11 00:00:00,
a_4967599636,content_view,2026-05-29 04:00:00,
a_1476002177,login,2026-04-09 21:00:00,
a_1832758080,login,2026-02-05 04:00:00,
a_4350688453,company_search,2026-01-08 06:00:00,Evercore
a_2775654844,content_view,2026-03-04 14:00:00,
a_1254755637,content_view,2026-05-07 07:00:00,
a_2386345679,login,2026-07-16 15:00:00,
a_9869366219,content_view,2026-04-26 06:00:00,
a_8179628797,course_preview,2026-06-20 03:00:00,Networking 101
a_5552310889,login,2026-07-23 00:00:00,
a_7250614238,course_preview,2026-04-26 22:00:00,Financial Modeling
a_5207156239,content_view,2026-05-14 18:00:00,
a_6193184348,content_view,2026-03-13 13:00:00,
a_7836895425,login,2026-06-15 11:00:00,
a_4339336972,login,2026-07-03 10:00:00,
a_2890451065,content_view,2026-05-19 03:00:00,
a_8275248155,content_view,2026-07-30 01:00:00,
a_8506615270,live_resume_session,2026-01-26 15:00:00,
a_7975214986,login,2026-04-06 13:00:00,
a_3515996759,content_view,2026-06-29 03:00:00,
a_6752880450,content_view,2026-06-10 19:00:00,
a_5170631353,content_view,2026-02-17 02:00:00,
a_9270000708,login,2026-02-21 12:00:00,
a_5379947087,content_view,2026-07-08 00:00:00,
a_4262215549,login,2026-04-08 14:00:00,
a_5028274717,mentor_booking,2026-01-30 17:00:00,
a_4607562323,login,2026-05-19 09:00:00,
a_2871044177,login,2026-06-26 21:00:00,
a_8145604374,content_view,2026-04-03 05:00:00,
a_8988185218,content_view,2026-05-18 23:00:00,
a_4658965210,content_view,2026-02-28 22:00:00,
a_3828021220,login,2026-06-13 18:00:00,
a_9050522472,login,2026-05-29 00:00:00,
a_1450752224,content_view,2026-01-07 12:00:00,
a_1042699594,content_view,2026-06-23 05:00:00,
a_5720154404,content_view,2026-01-07 22:00:00,
a_3924839106,content_view,2026-07-02 03:00:00,
a_8451877655,content_view,2026-02-27 09:00:00,
a_1525634179,content_view,2026-08-02 12:00:00,
a_9384969987,content_view,2026-02-10 22:00:00,
a_1031511100,login,2026-07-26 12:00:00,
a_8572395508,content_view,2026-03-20 09:00:00,
a_7926072462,login,2026-04-24 14:00:00,
a_1769027755,login,2026-07-06 18:00:00,
a_5212042071,content_view,2026-05-06 21:00:00,
a_4996995871,login,2026-02-05 22:00:00,
a_4519661673,login,2026-04-02 06:00:00,
a_2772801498,content_view,2026-06-17 04:00:00,
a_7414045589,content_view,2026-06-21 14:00:00,
a_5635258623,forum_post,2026-01-06 19:00:00,
a_2939192743,content_view,2026-03-26 12:00:00,
a_9181928642,content_view,2026-03-24 05:00:00,
a_6724905379,content_view,2026-07-24 04:00:00,
a_3121939936,login,2026-06-29 05:00:00,
a_8184119674,content_view,2026-02-23 07:00:00,
a_1939210144,login,2026-03-28 11:00:00,
a_3858958308,company_search,2026-07-18 10:00:00,Jefferies
a_5305246585,login,2026-04-09 13:00:00,
a_7497202377,content_view,2026-02-09 08:00:00,
a_8988831339,login,2026-06-29 19:00:00,
a_6281762047,content_view,2026-04-18 15:00:00,
a_8622455322,content_view,2026-07-03 20:00:00,
a_8508355461,login,2026-05-08 02:00:00,
a_9080084243,mentor_booking,2026-07-12 11:00:00,
a_5855736785,login,2026-01-28 13:00:00,
a_6519716361,company_search,2026-06-01 21:00:00,Blackstone
a_2189334440,login,2026-06-17 18:00:00,
a_9532112878,content_view,2026-01-28 01:00:00,
a_7633579856,login,2026-03-20 13:00:00,
a_1131249463,content_view,2026-05-10 19:00:00,
a_3384040755,content_view,2026-01-05 01:00:00,
a_4720324747,login,2026-07-29 06:00:00,
a_4899618062,content_view,2026-07-07 00:00:00,
a_1872924594,course_preview,2026-03-03 01:00:00,Networking 101
a_1188484687,content_view,2026-05-07 08:00:00,
a_4380107737,content_view,2026-06-18 09:00:00,
a_6382018586,login,2026-01-15 18:00:00,
a_8597776431,company_search,2026-04-19 10:00:00,Jefferies
a_9074749443,forum_post,2026-05-27 05:00:00,
a_8328974836,login,2026-04-06 20:00:00,
a_5492749614,content_view,2026-07-24 02:00:00,
a_3679138471,content_view,2026-03-07 12:00:00,
a_2887006605,content_view,2026-03-14 05:00:00,
a_6901595104,login,2026-05-29 15:00:00,
a_2362530685,login,2026-08-02 10:00:00,
a_4369712348,login,2026-05-22 06:00:00,
a_2495713072,login,2026-01-06 20:00:00,
a_3084067866,content_view,2026-05-30 00:00:00,
a_5265624738,mentor_booking,2026-04-10 04:00:00,
a_6494550493,content_view,2026-02-13 20:00:00,
a_7196226134,course_preview,2026-02-17 22:00:00,Financial Modeling
a_4447391793,content_view,2026-05-08 02:00:00,
a_2704833044,login,2026-04-17 20:00:00,
a_6717653457,content_view,2026-05-14 18:00:00,
a_2122051104,login,2026-01-05 11:00:00,
a_9192344498,content_view,2026-02-16 21:00:00,
a_3735908131,content_view,2026-03-15 09:00:00,
a_5145613847,content_view,2026-06-18 19:00:00,
a_2735539248,login,2026-05-13 04:00:00,
a_9241543289,content_view,2026-07-09 03:00:00,
a_4471257817,login,2026-02-14 01:00:00,
a_1243857595,login,2026-04-21 17:00:00,
a_3895456537,login,2026-01-17 00:00:00,
a_3020456676,login,2026-04-10 13:00:00,
a_3128235721,login,2026-02-03 15:00:00,
a_5218202293,login,2026-04-10 14:00:00,
a_8272489860,login,2026-04-21 00:00:00,
a_4479551851,live_resume_session,2026-05-07 10:00:00,
a_3967285128,course_preview,2026-07-12 21:00:00,Valuation
a_4264057252,login,2026-07-16 22:00:00,
a_5836278263,forum_post,2026-07-16 16:00:00,
a_7476469926,content_view,2026-07-28 10:00:00,
a_7700199000,content_view,2026-03-21 05:00:00,
a_6664515624,login,2026-06-02 05:00:00,
a_1389667168,content_view,2026-07-11 03:00:00,
a_7736449500,content_view,2026-06-03 15:00:00,
a_8125563836,login,2026-02-21 17:00:00,
a_2265780068,content_view,2026-04-13 07:00:00,
a_9493184101,login,2026-06-17 07:00:00,
a_4880825344,company_search,2026-02-16 13:00:00,Citi
a_9984208765,company_search,2026-06-05 04:00:00,Blackstone
a_2281512853,login,2026-02-14 13:00:00,
a_3908107033,content_view,2026-03-21 09:00:00,
a_4088320096,content_view,2026-07-27 23:00:00,
a_1183705324,content_view,2026-05-16 01:00:00,
a_7849697912,content_view,2026-03-23 13:00:00,
a_9386183002,company_search,2026-04-28 23:00:00,Evercore
