user_id,profile_source,university_name,school_tier,class_year,major_name,major_cat
U100266,resume_template_form,Harvard University,target,sophomore,Computer Science,stem
U100384,resume_template_form,University of Chicago,target,junior,Political Science,other
U100480,resume_template_form,Harvard University,target,senior,Finance,finance_econ
U101384,self_completed_profile,New York University,target,junior,Mathematics,stem
U101008,email_capture,San Diego State,non_target,senior,Political Science,other
U100047,email_capture,UT Austin,semi_target,senior,Economics,finance_econ
U100607,info_session_registration,Emory University,semi_target,junior,Economics,finance_econ
U101170,email_capture,Cornell University,target,sophomore,History,other
U100635,info_session_registration,Ohio State University,semi_target,junior,Communications,other
U101721,resume_template_form,Cornell University,target,junior,Political Science,other
U101064,resume_template_form,University of Nevada,non_target,sophomore,Accounting,finance_econ
U101256,resume_template_form,Boston College,semi_target,junior,Economics,finance_econ
U101094,resume_template_form,Cornell University,target,senior,Mathematics,stem
U101946,info_session_registration,University of Virginia,semi_target,senior,Engineering,stem
U100205,resume_template_form,Cornell University,target,junior,Communications,other
U100932,resume_workshop_registration,Kent State University,non_target,sophomore,Communications,other
U100751,info_session_registration,New York University,target,junior,Finance,finance_econ
U100544,info_session_registration,University of Nevada,non_target,junior,Political Science,other
U100774,resume_template_form,Arizona State University,non_target,sophomore,Finance,finance_econ
U101275,resume_template_form,Boston College,semi_target,freshman,Communications,other
U100732,email_capture,Harvard University,target,junior,Computer Science,stem
U101249,info_session_registration,Boston College,semi_target,freshman,Statistics,stem
U101714,resume_template_form,San Diego State,non_target,junior,Communications,other
U100729,self_completed_profile,Ohio State University,semi_target,senior,History,other
U101563,resume_template_form,Cornell University,target,senior,Computer Science,stem
U100709,email_capture,Boston College,semi_target,freshman,Political Science,other
U100696,info_session_registration,Kent State University,non_target,sophomore,Political Science,other
U100181,self_completed_profile,Cornell University,target,freshman,Communications,other
U101301,email_capture,Arizona State University,non_target,freshman,Economics,finance_econ
U101828,info_session_registration,Arizona State University,non_target,junior,Mathematics,stem
U100684,resume_workshop_registration,Emory University,semi_target,senior,Statistics,stem
U100238,email_capture,UT Austin,semi_target,senior,Engineering,stem
U101956,resume_template_form,Ohio State University,semi_target,senior,Political Science,other
U101804,resume_template_form,University of Virginia,semi_target,junior,Economics,finance_econ
U101215,resume_template_form,Emory University,semi_target,senior,Computer Science,stem
U100303,self_completed_profile,Emory University,semi_target,sophomore,Mathematics,stem
U101516,info_session_registration,University of Kansas,non_target,senior,Accounting,finance_econ
U101934,email_capture,New York University,target,freshman,Statistics,stem
U101102,resume_template_form,Emory University,semi_target,sophomore,Finance,finance_econ
U100853,info_session_registration,Boston College,semi_target,junior,Accounting,finance_econ
U100589,email_capture,Boston College,semi_target,senior,Mathematics,stem
U100746,self_completed_profile,Boston College,semi_target,sophomore,Political Science,other
U101856,resume_template_form,University of Kansas,non_target,sophomore,Political Science,other
U100954,email_capture,University of Illinois,semi_target,junior,Computer Science,stem
U100445,resume_template_form,University of Nevada,non_target,senior,Finance,finance_econ
U101697,resume_template_form,San Diego State,non_target,sophomore,Statistics,stem
U101125,resume_workshop_registration,Harvard University,target,junior,Economics,finance_econ
U101963,info_session_registration,Arizona State University,non_target,junior,Engineering,stem
U100249,email_capture,Ohio State University,semi_target,senior,Communications,other
U101584,email_capture,Boston College,semi_target,senior,Accounting,finance_econ
U101325,email_capture,Temple University,non_target,junior,Mathematics,stem
U100021,resume_workshop_registration,San Diego State,non_target,senior,Computer Science,stem
U100341,resume_workshop_registration,Boston College,semi_target,junior,Statistics,stem
U101951,resume_workshop_registration,Harvard University,target,freshman,Computer Science,stem
U101219,info_session_registration,Cornell University,target,sophomore,Communications,other
U100545,resume_template_form,University of Chicago,target,senior,Mathematics,stem
U100811,info_session_registration,San Diego State,non_target,senior,Finance,finance_econ
U101280,resume_template_form,San Diego State,non_target,senior,Political Science,other
U101333,email_capture,University of Pennsylvania,target,junior,Mathematics,stem
U100282,info_session_registration,University of Illinois,semi_target,junior,Communications,other
U100034,email_capture,Cornell University,target,senior,Psychology,other
U100236,resume_template_form,Arizona State University,non_target,junior,Finance,finance_econ
U100674,resume_template_form,University of Nevada,non_target,freshman,Accounting,finance_econ
U100585,info_session_registration,University of Michigan,target,sophomore,Computer Science,stem
U100402,email_capture,Boston College,semi_target,junior,Statistics,stem
U100642,info_session_registration,University of Kansas,non_target,sophomore,Economics,finance_econ
U100926,resume_template_form,San Diego State,non_target,freshman,Communications,other
U101274,resume_template_form,University of Kansas,non_target,freshman,Political Science,other
U100030,info_session_registration,University of Virginia,semi_target,junior,Mathematics,stem
U100560,resume_template_form,New York University,target,sophomore,History,other
U100049,self_completed_profile,University of Kansas,non_target,sophomore,Economics,finance_econ
U101111,info_session_registration,Boston College,semi_target,sophomore,Economics,finance_econ
U101620,email_capture,University of Illinois,semi_target,senior,Political Science,other
U100224,resume_template_form,Arizona State University,non_target,senior,Political Science,other
U100182,email_capture,University of Kansas,non_target,junior,Computer Science,stem
U101499,resume_workshop_registration,University of Michigan,target,sophomore,Psychology,other
U101369,email_capture,University of Illinois,semi_target,junior,Economics,finance_econ
U101013,email_capture,University of Chicago,target,junior,History,other
U101386,resume_template_form,Boston College,semi_target,sophomore,Engineering,stem
U100377,info_session_registration,University of Nevada,non_target,junior,Psychology,other
U100233,resume_template_form,Kent State University,non_target,junior,Political Science,other
U100228,resume_template_form,Cornell University,target,junior,Communications,other
U100497,resume_template_form,University of Kansas,non_target,sophomore,Statistics,stem
U101169,resume_template_form,UT Austin,semi_target,freshman,Mathematics,stem
U101203,resume_template_form,Harvard University,target,junior,Communications,other
U101418,email_capture,Temple University,non_target,senior,Economics,finance_econ
U101909,resume_template_form,University of Virginia,semi_target,junior,Psychology,other
U100051,resume_template_form,UT Austin,semi_target,senior,Finance,finance_econ
U100144,self_completed_profile,San Diego State,non_target,freshman,Communications,other
U101754,resume_template_form,University of Pennsylvania,target,senior,Mathematics,stem
U100058,resume_template_form,Arizona State University,non_target,junior,History,other
U101810,email_capture,Emory University,semi_target,junior,Computer Science,stem
U100370,resume_template_form,University of Illinois,semi_target,junior,Computer Science,stem
U101259,info_session_registration,Arizona State University,non_target,sophomore,Finance,finance_econ
U101038,info_session_registration,UT Austin,semi_target,freshman,Finance,finance_econ
U101797,resume_workshop_registration,University of Illinois,semi_target,senior,Engineering,stem
U101045,self_completed_profile,Kent State University,non_target,junior,Communications,other
U100944,email_capture,Emory University,semi_target,freshman,Engineering,stem
U100968,resume_template_form,University of Kansas,non_target,sophomore,History,other
U101954,resume_template_form,Cornell University,target,sophomore,Computer Science,stem
U101305,resume_workshop_registration,University of Virginia,semi_target,sophomore,Statistics,stem
U100251,resume_template_form,Harvard University,target,junior,Accounting,finance_econ
U101640,resume_template_form,New York University,target,freshman,Accounting,finance_econ
U100390,resume_template_form,Harvard University,target,junior,Economics,finance_econ
U101131,self_completed_profile,Cornell University,target,sophomore,Accounting,finance_econ
U101087,info_session_registration,University of Pennsylvania,target,sophomore,Accounting,finance_econ
U101777,self_completed_profile,Boston College,semi_target,sophomore,Economics,finance_econ
U100483,email_capture,University of Nevada,non_target,junior,Statistics,stem
U101887,email_capture,UT Austin,semi_target,junior,History,other
U101938,resume_template_form,Kent State University,non_target,senior,Political Science,other
U100026,email_capture,University of Virginia,semi_target,sophomore,Statistics,stem
U101606,resume_template_form,San Diego State,non_target,sophomore,Psychology,other
U100735,resume_template_form,University of Virginia,semi_target,junior,Finance,finance_econ
U101837,resume_template_form,University of Chicago,target,senior,History,other
U101477,email_capture,Ohio State University,semi_target,freshman,Accounting,finance_econ
U101868,info_session_registration,UT Austin,semi_target,senior,Finance,finance_econ
U101703,info_session_registration,University of Nevada,non_target,sophomore,History,other
U100405,email_capture,Ohio State University,semi_target,junior,Economics,finance_econ
U100408,info_session_registration,Emory University,semi_target,senior,Political Science,other
U100555,self_completed_profile,University of Virginia,semi_target,sophomore,Communications,other
U101029,email_capture,University of Illinois,semi_target,junior,Mathematics,stem
U101974,resume_workshop_registration,UT Austin,semi_target,freshman,Computer Science,stem
U101409,info_session_registration,Cornell University,target,sophomore,Engineering,stem
U100694,info_session_registration,Ohio State University,semi_target,junior,Political Science,other
U100964,resume_template_form,University of Nevada,non_target,junior,Finance,finance_econ
U101149,info_session_registration,University of Virginia,semi_target,sophomore,Communications,other
U100221,resume_workshop_registration,University of Virginia,semi_target,sophomore,Communications,other
U100479,resume_template_form,University of Pennsylvania,target,senior,Economics,finance_econ
U101046,resume_template_form,UT Austin,semi_target,freshman,Mathematics,stem
U100902,resume_template_form,University of Virginia,semi_target,freshman,Political Science,other
U101391,info_session_registration,UT Austin,semi_target,senior,Computer Science,stem
U101261,email_capture,Emory University,semi_target,sophomore,Psychology,other
U101017,info_session_registration,University of Illinois,semi_target,senior,Mathematics,stem
U100896,info_session_registration,Boston College,semi_target,freshman,Engineering,stem
U101322,resume_template_form,New York University,target,freshman,Accounting,finance_econ
U100532,info_session_registration,University of Nevada,non_target,senior,Economics,finance_econ
U100296,self_completed_profile,San Diego State,non_target,junior,Economics,finance_econ
U100722,email_capture,University of Nevada,non_target,junior,Psychology,other
U101404,resume_workshop_registration,Kent State University,non_target,junior,Economics,finance_econ
U100911,email_capture,Kent State University,non_target,junior,Political Science,other
U101025,self_completed_profile,University of Michigan,target,freshman,Mathematics,stem
U100535,self_completed_profile,New York University,target,junior,Political Science,other
U100559,resume_workshop_registration,Ohio State University,semi_target,sophomore,Accounting,finance_econ
U100428,email_capture,UT Austin,semi_target,junior,Psychology,other
U100103,info_session_registration,Emory University,semi_target,sophomore,Finance,finance_econ
U100478,resume_template_form,New York University,target,junior,Finance,finance_econ
U101385,resume_workshop_registration,Temple University,non_target,senior,Communications,other
U101957,email_capture,University of Virginia,semi_target,junior,History,other
U100682,info_session_registration,University of Michigan,target,sophomore,Accounting,finance_econ
U101309,resume_template_form,University of Illinois,semi_target,junior,Statistics,stem
U101696,info_session_registration,University of Michigan,target,senior,Mathematics,stem
U101586,info_session_registration,Harvard University,target,sophomore,Psychology,other
U100658,self_completed_profile,Temple University,non_target,senior,Accounting,finance_econ
U101474,info_session_registration,University of Chicago,target,junior,Political Science,other
U101454,resume_template_form,Boston College,semi_target,senior,Engineering,stem
U100645,resume_template_form,Boston College,semi_target,senior,Finance,finance_econ
U100586,info_session_registration,Cornell University,target,freshman,Psychology,other
U100361,resume_template_form,University of Nevada,non_target,junior,Psychology,other
U101502,resume_template_form,University of Pennsylvania,target,junior,Computer Science,stem
U100475,resume_template_form,University of Nevada,non_target,junior,Psychology,other
U100672,resume_template_form,University of Chicago,target,sophomore,Mathematics,stem
U101599,email_capture,San Diego State,non_target,senior,Finance,finance_econ
U100878,self_completed_profile,New York University,target,junior,History,other
U100599,resume_template_form,Cornell University,target,junior,Communications,other
U100407,resume_template_form,San Diego State,non_target,sophomore,Finance,finance_econ
U101497,self_completed_profile,Emory University,semi_target,freshman,History,other
U100102,self_completed_profile,University of Kansas,non_target,sophomore,Finance,finance_econ
U100412,resume_workshop_registration,Harvard University,target,sophomore,Accounting,finance_econ
U101420,resume_workshop_registration,University of Michigan,target,junior,History,other
U101306,resume_workshop_registration,UT Austin,semi_target,junior,Psychology,other
U101877,info_session_registration,San Diego State,non_target,sophomore,Psychology,other
U100887,info_session_registration,University of Pennsylvania,target,sophomore,Computer Science,stem
U100885,email_capture,San Diego State,non_target,senior,Statistics,stem
U101517,resume_template_form,Harvard University,target,freshman,Economics,finance_econ
U101596,info_session_registration,Kent State University,non_target,freshman,Statistics,stem
U100660,resume_workshop_registration,New York University,target,senior,Political Science,other
U100114,resume_workshop_registration,Ohio State University,semi_target,freshman,Psychology,other
U100462,resume_workshop_registration,Emory University,semi_target,sophomore,Accounting,finance_econ
U100387,resume_template_form,University of Chicago,target,sophomore,History,other
U100531,resume_template_form,University of Nevada,non_target,sophomore,Political Science,other
U100023,self_completed_profile,UT Austin,semi_target,junior,Economics,finance_econ
U101653,resume_template_form,University of Illinois,semi_target,senior,Statistics,stem
U101967,resume_workshop_registration,University of Chicago,target,sophomore,Accounting,finance_econ
U101884,self_completed_profile,Harvard University,target,junior,Communications,other
U100088,info_session_registration,Cornell University,target,freshman,Psychology,other
U101204,info_session_registration,UT Austin,semi_target,junior,Mathematics,stem
U101051,self_completed_profile,University of Illinois,semi_target,junior,Accounting,finance_econ
U100184,email_capture,University of Virginia,semi_target,senior,Communications,other
U100603,info_session_registration,University of Michigan,target,senior,Engineering,stem
U100186,info_session_registration,University of Michigan,target,junior,Political Science,other
U100080,resume_template_form,Cornell University,target,junior,Economics,finance_econ
U101390,self_completed_profile,University of Michigan,target,senior,Communications,other
U100737,resume_template_form,Cornell University,target,sophomore,Engineering,stem
U100982,self_completed_profile,University of Nevada,non_target,senior,Economics,finance_econ
U100267,info_session_registration,New York University,target,sophomore,Communications,other
U101190,info_session_registration,Cornell University,target,junior,Engineering,stem
U101785,email_capture,Temple University,non_target,junior,Finance,finance_econ
U101650,email_capture,Ohio State University,semi_target,junior,Economics,finance_econ
U100244,email_capture,Temple University,non_target,junior,Statistics,stem
U101682,info_session_registration,University of Illinois,semi_target,junior,Communications,other
U100079,resume_template_form,Cornell University,target,sophomore,Accounting,finance_econ
U100796,email_capture,UT Austin,semi_target,junior,Psychology,other
U100888,info_session_registration,Harvard University,target,freshman,Accounting,finance_econ
U101220,info_session_registration,Arizona State University,non_target,senior,Economics,finance_econ
U100202,resume_workshop_registration,University of Pennsylvania,target,junior,Economics,finance_econ
U100741,resume_template_form,UT Austin,semi_target,sophomore,History,other
U101578,resume_workshop_registration,Emory University,semi_target,senior,Psychology,other
U100227,self_completed_profile,UT Austin,semi_target,junior,Political Science,other
U101571,resume_template_form,Kent State University,non_target,senior,Economics,finance_econ
U101574,info_session_registration,Temple University,non_target,junior,Political Science,other
U100052,info_session_registration,UT Austin,semi_target,junior,Accounting,finance_econ
U101978,resume_workshop_registration,Harvard University,target,junior,Engineering,stem
U100323,self_completed_profile,University of Michigan,target,senior,Political Science,other
U101996,resume_template_form,Arizona State University,non_target,sophomore,Engineering,stem
U100643,info_session_registration,University of Pennsylvania,target,junior,Economics,finance_econ
U101757,resume_workshop_registration,Boston College,semi_target,senior,Mathematics,stem
U100151,resume_workshop_registration,Cornell University,target,junior,Political Science,other
U101874,email_capture,Kent State University,non_target,sophomore,Engineering,stem
U100910,info_session_registration,Emory University,semi_target,junior,Accounting,finance_econ
U101350,resume_template_form,Arizona State University,non_target,junior,Communications,other
U101089,info_session_registration,New York University,target,senior,Finance,finance_econ
U101669,email_capture,University of Chicago,target,sophomore,Accounting,finance_econ
U101351,resume_template_form,Temple University,non_target,junior,Political Science,other
U101666,email_capture,University of Pennsylvania,target,sophomore,Economics,finance_econ
U101157,info_session_registration,Harvard University,target,sophomore,Psychology,other
U101155,resume_template_form,Cornell University,target,junior,Finance,finance_econ
U100569,email_capture,Kent State University,non_target,senior,Mathematics,stem
U101496,resume_template_form,Kent State University,non_target,senior,Economics,finance_econ
U101668,self_completed_profile,University of Virginia,semi_target,sophomore,History,other
U101663,info_session_registration,UT Austin,semi_target,junior,Mathematics,stem
U100798,resume_template_form,Kent State University,non_target,junior,Political Science,other
U100059,resume_workshop_registration,University of Nevada,non_target,sophomore,Computer Science,stem
U101126,info_session_registration,Harvard University,target,junior,Computer Science,stem
U101171,info_session_registration,Emory University,semi_target,sophomore,Accounting,finance_econ
U100195,resume_template_form,Kent State University,non_target,senior,Finance,finance_econ
U101140,info_session_registration,Cornell University,target,senior,Communications,other
U100190,resume_workshop_registration,University of Illinois,semi_target,senior,Statistics,stem
U100307,resume_template_form,San Diego State,non_target,junior,Economics,finance_econ
U100500,email_capture,University of Illinois,semi_target,senior,Accounting,finance_econ
U101068,email_capture,University of Illinois,semi_target,junior,Economics,finance_econ
U100578,self_completed_profile,University of Nevada,non_target,freshman,Mathematics,stem
U100548,resume_template_form,Arizona State University,non_target,freshman,Political Science,other
U100125,resume_template_form,UT Austin,semi_target,sophomore,Engineering,stem
U100844,resume_workshop_registration,University of Pennsylvania,target,junior,Statistics,stem
U100084,resume_template_form,University of Pennsylvania,target,junior,Accounting,finance_econ
U101904,resume_template_form,University of Illinois,semi_target,senior,Psychology,other
U101625,email_capture,University of Nevada,non_target,senior,History,other
U101011,resume_template_form,University of Michigan,target,senior,Economics,finance_econ
U101607,resume_template_form,Temple University,non_target,junior,Engineering,stem
U100017,info_session_registration,University of Virginia,semi_target,senior,Communications,other
U101674,email_capture,University of Michigan,target,sophomore,Computer Science,stem
U100837,info_session_registration,Cornell University,target,junior,Mathematics,stem
U100231,resume_workshop_registration,Cornell University,target,senior,Mathematics,stem
U101619,email_capture,San Diego State,non_target,junior,Political Science,other
U101471,resume_template_form,University of Pennsylvania,target,sophomore,Finance,finance_econ
U100870,self_completed_profile,University of Michigan,target,sophomore,Psychology,other
U101081,resume_template_form,University of Pennsylvania,target,junior,Computer Science,stem
U101099,email_capture,University of Virginia,semi_target,sophomore,Mathematics,stem
U101411,email_capture,Harvard University,target,sophomore,Computer Science,stem
U101913,self_completed_profile,University of Virginia,semi_target,junior,Communications,other
U101814,self_completed_profile,San Diego State,non_target,junior,History,other
U101336,info_session_registration,Harvard University,target,junior,Communications,other
U100945,resume_template_form,University of Kansas,non_target,junior,Accounting,finance_econ
U100806,resume_template_form,San Diego State,non_target,senior,Communications,other
U101931,email_capture,Arizona State University,non_target,sophomore,Political Science,other
U100611,email_capture,University of Kansas,non_target,junior,Statistics,stem
U101715,resume_template_form,Boston College,semi_target,freshman,Economics,finance_econ
U100861,email_capture,University of Nevada,non_target,junior,Statistics,stem
U101788,info_session_registration,University of Virginia,semi_target,senior,Accounting,finance_econ
U100792,email_capture,Arizona State University,non_target,junior,History,other
U100882,email_capture,Boston College,semi_target,junior,Computer Science,stem
U101595,email_capture,UT Austin,semi_target,sophomore,Psychology,other
U101572,resume_template_form,Cornell University,target,sophomore,Accounting,finance_econ
U101016,info_session_registration,University of Kansas,non_target,junior,History,other
U101023,resume_template_form,University of Kansas,non_target,junior,Mathematics,stem
U101212,info_session_registration,Kent State University,non_target,sophomore,Mathematics,stem
U101299,resume_template_form,University of Nevada,non_target,sophomore,Political Science,other
U101582,email_capture,Boston College,semi_target,sophomore,History,other
U101196,resume_template_form,Emory University,semi_target,junior,Communications,other
U100372,email_capture,Temple University,non_target,junior,Communications,other
U100816,resume_template_form,Kent State University,non_target,sophomore,Accounting,finance_econ
U101629,info_session_registration,University of Chicago,target,junior,Statistics,stem
U101826,resume_workshop_registration,University of Kansas,non_target,junior,Statistics,stem
U101144,resume_template_form,Arizona State University,non_target,sophomore,History,other
U100859,resume_workshop_registration,University of Nevada,non_target,senior,Finance,finance_econ
U100808,resume_template_form,Emory University,semi_target,senior,Finance,finance_econ
U101942,resume_template_form,University of Nevada,non_target,junior,Psychology,other
U101176,email_capture,University of Nevada,non_target,freshman,Accounting,finance_econ
U100836,email_capture,Cornell University,target,junior,Engineering,stem
U100218,resume_workshop_registration,Kent State University,non_target,junior,Computer Science,stem
U101487,email_capture,University of Nevada,non_target,junior,Psychology,other
U101161,info_session_registration,University of Nevada,non_target,sophomore,Psychology,other
U101544,resume_workshop_registration,UT Austin,semi_target,senior,Political Science,other
U100960,info_session_registration,Cornell University,target,sophomore,Finance,finance_econ
U101410,resume_template_form,UT Austin,semi_target,freshman,Psychology,other
U100904,self_completed_profile,University of Chicago,target,junior,Finance,finance_econ
U101678,resume_template_form,Kent State University,non_target,senior,Mathematics,stem
U101564,info_session_registration,Temple University,non_target,junior,History,other
U101588,resume_workshop_registration,University of Virginia,semi_target,junior,Psychology,other
U100200,resume_template_form,Ohio State University,semi_target,junior,Economics,finance_econ
U100972,info_session_registration,University of Nevada,non_target,junior,Communications,other
U101083,resume_workshop_registration,Ohio State University,semi_target,senior,Mathematics,stem
U100215,email_capture,Temple University,non_target,junior,Computer Science,stem
U100197,resume_workshop_registration,University of Nevada,non_target,junior,Finance,finance_econ
U101691,email_capture,Emory University,semi_target,senior,Communications,other
U100907,resume_workshop_registration,University of Virginia,semi_target,sophomore,Accounting,finance_econ
U100743,resume_template_form,Kent State University,non_target,senior,Statistics,stem
U100917,email_capture,University of Pennsylvania,target,junior,Accounting,finance_econ
U101756,self_completed_profile,Temple University,non_target,freshman,Political Science,other
U100833,self_completed_profile,Cornell University,target,junior,Economics,finance_econ
U101505,resume_workshop_registration,Arizona State University,non_target,junior,Computer Science,stem
U100465,self_completed_profile,University of Kansas,non_target,junior,Mathematics,stem
U100772,info_session_registration,UT Austin,semi_target,sophomore,Finance,finance_econ
U101922,resume_template_form,Emory University,semi_target,junior,Finance,finance_econ
U101264,resume_template_form,University of Michigan,target,freshman,Mathematics,stem
U100656,resume_template_form,UT Austin,semi_target,senior,Computer Science,stem
U101510,resume_workshop_registration,University of Virginia,semi_target,senior,Accounting,finance_econ
U101437,resume_template_form,Temple University,non_target,senior,Accounting,finance_econ
U101414,resume_workshop_registration,UT Austin,semi_target,senior,Mathematics,stem
U101988,self_completed_profile,University of Nevada,non_target,senior,History,other
U100547,resume_workshop_registration,Cornell University,target,senior,Finance,finance_econ
U100325,resume_template_form,Cornell University,target,sophomore,Engineering,stem
U100324,resume_template_form,University of Nevada,non_target,freshman,Mathematics,stem
U101577,self_completed_profile,Ohio State University,semi_target,senior,Engineering,stem
U101573,resume_template_form,University of Kansas,non_target,junior,Finance,finance_econ
U100601,resume_workshop_registration,Kent State University,non_target,junior,Accounting,finance_econ
U100092,resume_template_form,University of Chicago,target,senior,Political Science,other
U101853,self_completed_profile,University of Virginia,semi_target,senior,Political Science,other
U100539,info_session_registration,Boston College,semi_target,junior,Economics,finance_econ
U100054,resume_template_form,University of Illinois,semi_target,junior,Economics,finance_econ
U100802,email_capture,University of Virginia,semi_target,senior,Political Science,other
U101547,self_completed_profile,Boston College,semi_target,freshman,Communications,other
U100605,email_capture,Temple University,non_target,junior,Finance,finance_econ
U100640,resume_workshop_registration,New York University,target,sophomore,Mathematics,stem
U101452,resume_workshop_registration,San Diego State,non_target,senior,Statistics,stem
U101060,resume_workshop_registration,San Diego State,non_target,senior,Communications,other
U100275,resume_template_form,Emory University,semi_target,senior,Psychology,other
U100345,resume_template_form,Arizona State University,non_target,freshman,Mathematics,stem
U100305,resume_template_form,Emory University,semi_target,senior,Computer Science,stem
U100260,resume_template_form,University of Michigan,target,junior,Economics,finance_econ
U101398,self_completed_profile,University of Virginia,semi_target,junior,History,other
U101459,resume_workshop_registration,Harvard University,target,junior,Engineering,stem
U100800,resume_workshop_registration,University of Virginia,semi_target,junior,Engineering,stem
U100188,resume_workshop_registration,University of Illinois,semi_target,sophomore,Accounting,finance_econ
U101475,email_capture,University of Illinois,semi_target,freshman,History,other
U101481,self_completed_profile,Arizona State University,non_target,junior,History,other
U100597,info_session_registration,University of Illinois,semi_target,junior,Finance,finance_econ
U100637,resume_template_form,University of Illinois,semi_target,freshman,Psychology,other
U100213,resume_template_form,Harvard University,target,freshman,Economics,finance_econ
U100793,email_capture,University of Pennsylvania,target,senior,Mathematics,stem
U101919,resume_workshop_registration,University of Virginia,semi_target,senior,Finance,finance_econ
U101811,resume_workshop_registration,Boston College,semi_target,junior,Computer Science,stem
U100409,resume_template_form,Ohio State University,semi_target,freshman,History,other
U101644,resume_template_form,Ohio State University,semi_target,junior,Psychology,other
U101043,resume_template_form,Temple University,non_target,junior,History,other
U101416,resume_workshop_registration,Boston College,semi_target,senior,Accounting,finance_econ
U100511,resume_template_form,Emory University,semi_target,sophomore,Psychology,other
U100943,resume_template_form,Cornell University,target,sophomore,Finance,finance_econ
U100505,resume_template_form,Boston College,semi_target,junior,Engineering,stem
U101679,info_session_registration,UT Austin,semi_target,sophomore,Political Science,other
U100086,resume_workshop_registration,University of Pennsylvania,target,senior,Communications,other
U101037,resume_workshop_registration,Kent State University,non_target,senior,Finance,finance_econ
U101304,resume_workshop_registration,Temple University,non_target,senior,History,other
U100461,resume_template_form,Emory University,semi_target,sophomore,Finance,finance_econ
U100750,resume_template_form,University of Virginia,semi_target,junior,Accounting,finance_econ
U100257,resume_workshop_registration,Cornell University,target,junior,Computer Science,stem
U101917,resume_template_form,University of Michigan,target,senior,Mathematics,stem
U100927,self_completed_profile,Cornell University,target,senior,Political Science,other
U101847,email_capture,University of Chicago,target,senior,Accounting,finance_econ
U101835,resume_template_form,Emory University,semi_target,senior,Finance,finance_econ
U100588,email_capture,University of Nevada,non_target,junior,Political Science,other
U101989,email_capture,Boston College,semi_target,junior,History,other
U100801,resume_workshop_registration,Emory University,semi_target,senior,Engineering,stem
U101291,email_capture,Temple University,non_target,freshman,Computer Science,stem
U100158,resume_template_form,Harvard University,target,senior,Political Science,other
U100781,info_session_registration,New York University,target,junior,Mathematics,stem
U101434,resume_workshop_registration,University of Michigan,target,freshman,Statistics,stem
U101609,resume_workshop_registration,Ohio State University,semi_target,senior,Finance,finance_econ
U100187,resume_template_form,Emory University,semi_target,junior,Finance,finance_econ
U100130,resume_workshop_registration,University of Michigan,target,sophomore,Finance,finance_econ
U101129,email_capture,Harvard University,target,freshman,Engineering,stem
U101561,resume_workshop_registration,Harvard University,target,sophomore,Computer Science,stem
U102006,resume_workshop_registration,University of Virginia,semi_target,junior,History,other
U101539,self_completed_profile,Boston College,semi_target,senior,Computer Science,stem
U100045,info_session_registration,University of Pennsylvania,target,junior,Psychology,other
U100723,resume_workshop_registration,Arizona State University,non_target,senior,Political Science,other
U101316,info_session_registration,Cornell University,target,sophomore,Engineering,stem
U101323,resume_template_form,UT Austin,semi_target,senior,Statistics,stem
U101896,resume_template_form,San Diego State,non_target,junior,Accounting,finance_econ
U100909,resume_workshop_registration,University of Kansas,non_target,junior,Computer Science,stem
U100203,self_completed_profile,Temple University,non_target,sophomore,Computer Science,stem
U100680,self_completed_profile,University of Virginia,semi_target,junior,Mathematics,stem
U100847,resume_workshop_registration,University of Virginia,semi_target,senior,Psychology,other
U100937,info_session_registration,Boston College,semi_target,senior,Computer Science,stem
U100070,email_capture,Emory University,semi_target,freshman,Communications,other
U100162,resume_template_form,Boston College,semi_target,senior,Finance,finance_econ
U101310,resume_template_form,Ohio State University,semi_target,senior,Computer Science,stem
U100304,resume_template_form,New York University,target,senior,Accounting,finance_econ
U100752,resume_workshop_registration,Emory University,semi_target,sophomore,Engineering,stem
U100419,resume_template_form,San Diego State,non_target,senior,Statistics,stem
U101968,resume_template_form,UT Austin,semi_target,junior,Political Science,other
U100686,resume_workshop_registration,University of Nevada,non_target,sophomore,Accounting,finance_econ
U100703,resume_template_form,Harvard University,target,senior,Mathematics,stem
U100744,resume_workshop_registration,University of Virginia,semi_target,junior,Economics,finance_econ
U101813,info_session_registration,University of Nevada,non_target,freshman,Statistics,stem
U100208,resume_template_form,Cornell University,target,junior,Computer Science,stem
U100616,resume_template_form,University of Virginia,semi_target,senior,Economics,finance_econ
U100795,info_session_registration,Emory University,semi_target,junior,Engineering,stem
U100771,resume_template_form,Ohio State University,semi_target,freshman,History,other
U101044,email_capture,Cornell University,target,junior,Statistics,stem
U100738,self_completed_profile,University of Kansas,non_target,junior,Psychology,other
U101671,resume_template_form,University of Kansas,non_target,junior,Communications,other
U101147,self_completed_profile,University of Pennsylvania,target,junior,Economics,finance_econ
U101943,self_completed_profile,San Diego State,non_target,freshman,History,other
U101506,resume_template_form,Kent State University,non_target,freshman,Finance,finance_econ
U101431,resume_workshop_registration,University of Chicago,target,junior,Economics,finance_econ
U101901,email_capture,Temple University,non_target,senior,Economics,finance_econ
U100652,info_session_registration,University of Illinois,semi_target,senior,Accounting,finance_econ
U101168,resume_template_form,University of Pennsylvania,target,senior,Mathematics,stem
U100570,resume_workshop_registration,Arizona State University,non_target,senior,Computer Science,stem
U100076,resume_workshop_registration,Harvard University,target,junior,Computer Science,stem
